match_id,event_name,event_stage,match_date,team1,team2,score_overall,player_name,player_id,player_team,stat_type,agent,rating,acs,k,d,a,kd_diff,kast,adr,hs_percent,fk,fd,fk_fd_diff,map_name,map_winner
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Akame,13002,DetonatioN FocusMe,overall,"Fade, Chamber",1.04,209,31,30,9,+1,73%,140,35%,6,6,0,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Meiy,6672,DetonatioN FocusMe,overall,"Raze, Yoru",1.04,198,32,30,5,+2,68%,122,31%,4,5,-1,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Jinboong,4052,DetonatioN FocusMe,overall,Vyse,1.04,208,30,29,4,+1,66%,139,35%,3,5,-2,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,gyen,48577,DetonatioN FocusMe,overall,"Viper, Astra",0.84,170,26,32,13,-6,73%,107,60%,5,2,+3,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Art,10627,DetonatioN FocusMe,overall,"Omen, Sova",0.59,137,20,32,8,-12,61%,90,24%,2,6,-4,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Kr1stal,5796,Global Esports,overall,"Tejo, Sova",1.36,212,33,21,12,+12,80%,153,28%,4,4,0,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,kellyS,7437,Global Esports,overall,"Breach, Vyse",1.21,241,35,30,23,+5,64%,165,18%,1,3,-2,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Papi,13219,Global Esports,overall,"Omen, Astra",1.03,153,27,24,19,+3,82%,94,35%,1,2,-1,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,UdoTan,4428,Global Esports,overall,"Cypher, Killjoy",1.02,209,33,30,9,+3,73%,145,37%,5,5,0,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,yokam,44259,Global Esports,overall,"Yoru, Jett",0.71,174,25,34,5,-9,70%,108,29%,13,6,+7,,
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Akame,13002,DetonatioN FocusMe,map,Fade,1.11,241,17,15,6,+2,75%,159,37%,1,3,-2,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Meiy,6672,DetonatioN FocusMe,map,Raze,1.09,208,15,14,1,+1,70%,122,30%,1,2,-1,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Jinboong,4052,DetonatioN FocusMe,map,Vyse,0.92,200,14,15,1,-1,75%,137,33%,2,2,0,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,gyen,48577,DetonatioN FocusMe,map,Viper,0.85,183,13,14,3,-1,70%,105,72%,4,0,+4,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Art,10627,DetonatioN FocusMe,map,Omen,0.50,106,7,14,2,-7,50%,71,24%,1,4,-3,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Kr1stal,5796,Global Esports,map,Tejo,1.41,208,14,9,7,+5,80%,148,23%,2,1,+1,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,kellyS,7437,Global Esports,map,Breach,1.38,240,16,13,17,+3,65%,167,20%,1,1,0,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Papi,13219,Global Esports,map,Omen,1.15,178,14,11,12,+3,90%,103,43%,1,1,0,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,UdoTan,4428,Global Esports,map,Cypher,0.92,200,15,15,6,0,60%,134,50%,1,2,-1,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,yokam,44259,Global Esports,map,Yoru,0.70,188,13,18,4,-5,70%,119,25%,6,4,+2,Lotus,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Jinboong,4052,DetonatioN FocusMe,map,Vyse,1.13,216,16,14,3,+2,58%,142,36%,1,3,-2,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Meiy,6672,DetonatioN FocusMe,map,Yoru,1.00,187,17,16,4,+1,67%,122,33%,3,3,0,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Akame,13002,DetonatioN FocusMe,map,Chamber,0.97,176,14,15,3,-1,71%,123,33%,5,3,+2,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,gyen,48577,DetonatioN FocusMe,map,Astra,0.83,157,13,18,10,-5,75%,109,52%,1,2,-1,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Art,10627,DetonatioN FocusMe,map,Sova,0.67,168,13,18,6,-5,71%,105,24%,1,2,-1,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Kr1stal,5796,Global Esports,map,Sova,1.31,215,19,12,5,+7,79%,157,32%,2,3,-1,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,UdoTan,4428,Global Esports,map,Killjoy,1.11,217,18,15,3,+3,83%,154,29%,4,3,+1,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,kellyS,7437,Global Esports,map,Vyse,1.06,242,19,17,6,+2,63%,163,16%,0,2,-2,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,Papi,13219,Global Esports,map,Astra,0.93,128,13,13,7,0,75%,86,29%,0,1,-1,Pearl,Global Esports
458805,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 04:00:00,DetonatioN FocusMe,Global Esports,0 - 2,yokam,44259,Global Esports,map,Jett,0.72,159,12,16,1,-4,71%,99,38%,7,2,+5,Pearl,Global Esports
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Meteor,13039,T1,overall,"Vyse, Viper, Iso",1.15,240,54,43,14,+11,73%,152,29%,10,8,+2,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,iZu,29833,T1,overall,"Tejo, Yoru, Cypher",1.14,200,50,37,12,+13,70%,124,24%,4,6,-2,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,BuZz,804,T1,overall,"Neon, Raze, Yoru",1.07,229,50,44,15,+6,70%,152,31%,10,8,+2,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Sylvan,4056,T1,overall,"Brimstone, Omen",1.06,203,40,39,33,+1,78%,130,20%,5,6,-1,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,stax,485,T1,overall,"Breach, Fade, Sova",1.00,157,36,38,26,-2,72%,105,22%,2,5,-3,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,SugarZ3ro,6668,ZETA DIVISION,overall,"Brimstone, Omen",1.10,175,43,39,12,+4,67%,113,29%,5,4,+1,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Xdll,25221,ZETA DIVISION,overall,Breach,0.99,201,47,47,17,0,69%,129,38%,6,6,0,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Dep,424,ZETA DIVISION,overall,"Raze, Yoru",0.89,205,46,49,16,-3,61%,138,27%,9,13,-4,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,CLZ,2615,ZETA DIVISION,overall,Tejo,0.87,173,35,47,18,-12,63%,116,32%,7,3,+4,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,SyouTa,12990,ZETA DIVISION,overall,"Vyse, Viper, Cypher",0.73,139,30,48,15,-18,53%,93,23%,6,5,+1,,
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Meteor,13039,T1,map,Vyse,1.42,278,20,12,6,+8,70%,187,36%,2,0,+2,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,BuZz,804,T1,map,Neon,1.26,237,17,12,8,+5,75%,149,20%,4,2,+2,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Sylvan,4056,T1,map,Brimstone,1.08,230,14,13,13,+1,80%,143,20%,4,3,+1,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,iZu,29833,T1,map,Tejo,1.00,139,13,10,1,+3,75%,97,25%,2,1,+1,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,stax,485,T1,map,Breach,0.96,151,10,12,16,-2,80%,92,18%,1,1,0,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,SugarZ3ro,6668,ZETA DIVISION,map,Brimstone,1.37,218,18,12,3,+6,75%,147,34%,0,1,-1,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,SyouTa,12990,ZETA DIVISION,map,Vyse,0.91,167,11,14,4,-3,60%,107,26%,2,2,0,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Xdll,25221,ZETA DIVISION,map,Breach,0.76,154,10,16,5,-6,55%,103,41%,1,3,-2,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,CLZ,2615,ZETA DIVISION,map,Tejo,0.69,133,7,15,9,-8,60%,94,24%,3,2,+1,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Dep,424,ZETA DIVISION,map,Raze,0.69,192,13,17,2,-4,55%,114,19%,1,5,-4,Fracture,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,iZu,29833,T1,map,Yoru,1.20,206,20,15,4,+5,62%,125,25%,0,4,-4,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,BuZz,804,T1,map,Raze,1.00,215,17,19,5,-2,65%,160,31%,4,5,-1,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,stax,485,T1,map,Fade,0.89,174,16,19,6,-3,65%,118,28%,1,3,-2,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Sylvan,4056,T1,map,Omen,0.82,146,11,17,9,-6,73%,97,14%,1,1,0,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Meteor,13039,T1,map,Viper,0.76,188,17,21,5,-4,69%,117,21%,3,4,-1,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Dep,424,ZETA DIVISION,map,Yoru,1.24,272,25,17,10,+8,77%,183,36%,4,3,+1,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,SugarZ3ro,6668,ZETA DIVISION,map,Omen,1.24,167,17,12,6,+5,77%,101,24%,4,2,+2,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Xdll,25221,ZETA DIVISION,map,Breach,1.10,203,21,16,5,+5,73%,133,40%,3,1,+2,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,SyouTa,12990,ZETA DIVISION,map,Viper,0.91,169,14,17,8,-3,62%,107,22%,3,2,+1,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,CLZ,2615,ZETA DIVISION,map,Tejo,0.76,150,14,19,4,-5,62%,102,26%,3,1,+2,Split,ZETA DIVISION
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Meteor,13039,T1,map,Iso,1.43,255,17,10,3,+7,83%,164,30%,5,4,+1,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Sylvan,4056,T1,map,Omen,1.39,232,15,9,11,+6,83%,164,27%,0,2,-2,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,iZu,29833,T1,map,Cypher,1.22,255,17,12,7,+5,78%,152,23%,2,1,+1,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,stax,485,T1,map,Sova,1.21,145,10,7,4,+3,72%,99,16%,0,1,-1,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,BuZz,804,T1,map,Yoru,0.96,236,16,13,2,+3,72%,143,43%,2,1,+1,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,CLZ,2615,ZETA DIVISION,map,Tejo,1.22,236,14,13,5,+1,67%,159,48%,1,0,+1,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Xdll,25221,ZETA DIVISION,map,Breach,1.08,247,16,15,7,+1,78%,152,35%,2,2,0,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,Dep,424,ZETA DIVISION,map,Yoru,0.62,152,8,15,4,-7,44%,100,19%,4,5,-1,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,SugarZ3ro,6668,ZETA DIVISION,map,Omen,0.60,141,8,15,3,-7,44%,93,28%,1,1,0,Haven,T1
458806,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-22 06:40:00,T1,ZETA DIVISION,2 - 1,SyouTa,12990,ZETA DIVISION,map,Cypher,0.25,80,5,17,3,-12,33%,55,24%,1,1,0,Haven,T1
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,HYUNMIN,28400,DRX,overall,"Jett, Raze",1.28,265,61,44,5,+17,77%,166,35%,15,5,+10,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,MaKo,4462,DRX,overall,"Omen, Viper",1.16,211,49,40,17,+9,82%,134,25%,5,3,+2,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,BeYN,4678,DRX,overall,"Sova, Omen, Fade",1.01,162,36,38,20,-2,68%,107,18%,3,3,0,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,Flashback,35013,DRX,overall,"Neon, Killjoy, Yoru",0.97,190,42,43,9,-1,69%,120,21%,11,5,+6,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,free1ng,1916,DRX,overall,"Cypher, Tejo",0.72,144,33,45,14,-12,60%,97,24%,9,6,+3,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,Jinggg,7378,Paper Rex,overall,"Omen, Tejo",1.08,190,42,40,27,+2,75%,129,31%,2,5,-3,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,something,17086,Paper Rex,overall,"Breach, Sova",1.03,181,43,41,17,+2,65%,116,35%,5,9,-4,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,f0rsakeN,9801,Paper Rex,overall,"Yoru, Waylay",0.90,229,53,52,13,+1,60%,149,34%,8,18,-10,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,d4v41,9803,Paper Rex,overall,"Tejo, Kayo",0.83,164,38,45,22,-7,75%,104,30%,4,4,0,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,mindfreak,9800,Paper Rex,overall,"Cypher, Viper",0.81,149,34,43,14,-9,65%,100,39%,3,7,-4,,
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,BeYN,4678,DRX,map,Sova,1.36,205,18,12,1,+6,64%,142,23%,0,1,-1,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,Flashback,35013,DRX,map,Neon,1.14,229,17,16,6,+1,68%,153,21%,4,3,+1,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,HYUNMIN,28400,DRX,map,Jett,1.10,220,16,15,3,+1,64%,141,24%,4,2,+2,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,MaKo,4462,DRX,map,Omen,0.75,120,8,14,7,-6,77%,71,16%,2,1,+1,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,free1ng,1916,DRX,map,Cypher,0.66,145,12,17,5,-5,59%,96,27%,3,2,+1,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,something,17086,Paper Rex,map,Breach,1.17,212,16,13,9,+3,64%,136,36%,2,2,0,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,Jinggg,7378,Paper Rex,map,Omen,1.04,164,13,11,11,+2,86%,113,29%,0,3,-3,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,d4v41,9803,Paper Rex,map,Tejo,0.97,188,16,14,4,+2,73%,127,21%,1,1,0,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,f0rsakeN,9801,Paper Rex,map,Yoru,0.91,235,18,17,5,+1,59%,142,32%,3,4,-1,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,mindfreak,9800,Paper Rex,map,Cypher,0.62,145,11,16,4,-5,59%,95,42%,3,3,0,Haven,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,MaKo,4462,DRX,map,Viper,1.32,274,23,15,3,+8,78%,177,27%,2,2,0,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,HYUNMIN,28400,DRX,map,Jett,1.18,267,22,18,1,+4,83%,174,37%,6,1,+5,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,Flashback,35013,DRX,map,Killjoy,0.78,166,12,16,1,-4,65%,107,19%,2,0,+2,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,free1ng,1916,DRX,map,Tejo,0.65,128,10,17,6,-7,61%,91,17%,3,2,+1,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,BeYN,4678,DRX,map,Omen,0.64,143,9,17,9,-8,61%,95,14%,3,2,+1,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,something,17086,Paper Rex,map,Sova,1.44,242,20,12,6,+8,74%,152,36%,2,4,-2,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,Jinggg,7378,Paper Rex,map,Tejo,1.24,238,19,15,8,+4,65%,156,25%,1,1,0,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,mindfreak,9800,Paper Rex,map,Viper,1.16,194,15,13,7,+2,74%,135,47%,0,3,-3,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,f0rsakeN,9801,Paper Rex,map,Waylay,1.04,261,21,19,7,+2,65%,175,36%,4,7,-3,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,d4v41,9803,Paper Rex,map,Kayo,0.59,112,8,17,14,-9,70%,69,25%,0,1,-1,Icebox,Paper Rex
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,HYUNMIN,28400,DRX,map,Raze,1.60,309,23,11,1,+12,85%,183,47%,5,2,+3,Lotus,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,MaKo,4462,DRX,map,Omen,1.42,239,18,11,7,+7,90%,155,30%,1,0,+1,Lotus,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,BeYN,4678,DRX,map,Fade,1.04,138,9,9,10,0,80%,81,16%,0,0,0,Lotus,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,Flashback,35013,DRX,map,Yoru,1.01,175,13,11,2,+2,75%,100,24%,5,2,+3,Lotus,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,free1ng,1916,DRX,map,Cypher,0.88,159,11,11,3,0,60%,103,30%,3,2,+1,Lotus,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,d4v41,9803,Paper Rex,map,Tejo,0.96,192,14,14,4,0,85%,118,47%,3,2,+1,Lotus,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,Jinggg,7378,Paper Rex,map,Omen,0.94,168,10,14,8,-4,75%,117,45%,1,1,0,Lotus,DRX
458807,VCT 2025: Pacific Stage 1,"Group Stage: 
						Week 1",2025-03-23 04:00:00,DRX,Paper Rex,2 - 1,f0rsakeN,9801,Paper Rex,map,Waylay,0.73,190,14,16,1,-2,55%,127,32%,1,7,-6,Lotus,DRX
